period,event_type,mention_count,descriptions
不明,探访朋友家,1,作者去朋友家做客时观察到朋友饲养的边境牧羊犬行为独特且精力旺盛
不明,翻阅画集,1,翻看父亲收藏的漆原智志画集并感叹九十年代尺度大
不明,朋友讲述往事,1,作者转述朋友曾拥有年轻女友并经历破产后由其资助复业的经历
不明,追狗道歉,1,作者因自家大狗追咬邻居小狗而追出、打骂并代为道歉
不明,虚构人设,1,对外谎称自己是外卖员以逃避社交压力
不明,缺乏装备,1,没有外卖员制服和电动车无法支撑谎言
不明,观察路人行为,1,作者观察到有人喜欢边走边吃东西且容易掉落食物
不明,观察养狗现象,1,作者观察到有人养狗时不栓绳
不明,被误认为女性,1,作者虽不使用二次元头像或可爱名字，仍常被网友误认为是女生。
不明,被夸说话可爱,1,作者在日常聊天中常被不同性别的人评价说话可爱。
不明,被误认性别,1,作者在朋友 cos 群中被误认为女生，直到说明身高体重后才被接受为男性。
不明,朋友恶趣味打赌,1,作者的朋友带一位无纹身的辣妹去酒吧，观察其搭讪人数是否多于纹身女孩。
不明,现象归纳,1,作者指出部分女性默认拥有双份收入并按此进行消费分配。
不明,行为描述,1,作者描述部分女性在第二笔收入未到账时选择提前消费并让男性兜底。
不明,酒店赔偿认知,1,作者认为酒店床单通常被视为一次性用品，沾染液体无需赔偿。 / 作者指出大面积泼洒红酒可能因被视为恶意损坏而需赔偿。 / 作者认为损坏酒店固定资产（如洗手台灯罩）会被要求赔偿。
不明,养狗经验,1,作者认为只要愿意给狗做饭，狗肯定会吃得很开心。
不明,探险经历,1,作者曾进入坟地和废弃医院进行探险活动
不明,筛选伴侣,1,作者在交往前刻意筛选掉想结婚的女性
不明,观察行为,1,作者发现未确认关系就发朋友圈的女性是认真想恋爱
不明,解读信号,1,作者认为女生提出不戴套可能隐含结婚意图
不明,警示后果,1,作者警告想玩玩的人不要招惹写情书的姑娘
不明,自我标签,1,作者自称烂人但仍有女生试图拯救
不明,遭遇质问,1,作者被知晓其滥交史的女伴询问未来婚姻
不明,告诫冲动,1,作者警告不要随意接受愿意发生关系的女性
不明,社交观点,1,作者表达“聊天不会怀孕”的轻松社交态度
不明,漫展社交策略,1,作者在漫展中主张同时接触多位 Coser 以判断好感度，而非死追特定对象
不明,角色偏好,1,作者近期最喜爱的角色是妃咲
不明,社交资源,1,作者认识一位身高 1 米 7 的长腿黑皮 Coser 花凛，可拜托其出妃咲 / 作者认识一位巨乳 Coser 小姐姐，可拜托其出铃兰
不明,恋爱对象筛选偏差,1,作者过往的恋爱对象均处于不在意钱的年纪且非真正上班族
不明,遭遇金钱骚扰事件,1,作者曾经历女友被中年富商骚扰，女友因未成年身份吓退对方并激烈辱骂
不明,伴侣消费观念差异,1,作者交往对象普遍不缺钱，更看重能否获得开心与陪伴
不明,伴侣赚钱动机,1,作者的伴侣曾主动带其赚钱，目的是为了让作者有更多时间陪伴自己
不明,作息混乱期,1,长期不坐班导致睡眠周期每隔三四天推迟一两小时
不明,高频社交期,1,"利用空闲时间频繁跨城市约饭并获""波音 c17""昵称"
不明,漫展打卡期,1,耗时半年参加 31 场漫展以完成约满特定动漫角色饭局的成就
不明,社交脱节期,1,因长期不坐班导致与同龄上班族格格不入且缺乏计划性
不明,性格特质期,1,长期处于不懂察言观色和不会点菜的社交状态
不明,社交圈层期,1,因同龄人多上班而主要与大学生群体交往显得更幼稚
不明,约会原则,1,作者坚持只向女性发出一次约会邀请，若被拒绝便不再主动联系。
不明,被拒态度,1,作者表示能接受任何拒绝理由，且不讨厌明确拒绝自己的人。
去年,成功搭讪,1,在漫展上成功搭讪并带走了一位心仪的 coser
去年,拍摄经历,1,被新认识的 coser 邀请在广州萤火虫漫展外场拍摄露出照片
去年,心态转变,1,感叹漫展风气日益开放，对“性萧条时代”的说法表示质疑
高中暑假,高强度田径集训,1,作者每年暑假进行早中晚合计七小时的高强度田径训练。
初中至高中,体重快速飙升,1,作者体重从初中 130 斤一路飙升至高中最重 160 斤。
5-17 岁,长期牛奶摄入,1,每天坚持喝两瓶牛奶
17 岁后,饮酒习惯,1,每天喝两瓶酒加一瓶奶
7 岁起暑假,体育集训,1,参加消耗体力的暑期集训
童年至 17 岁,高蛋白饮食,1,集训期间每天吃牛肉
童年至 17 岁,家庭饮食开销,1,母亲每天固定支出肉钱和牛奶钱
上学期间,体力劳动,1,被老师当作人肉起重机使用
童年至初中,被迫定期做造型,1,母亲每周带作者去理发店修剪头发以维持特定风格
小学至初中,特长生态度,1,学校对特长生群体缺乏管理约束
中二期,文化影响,1,因沉迷日剧而具备扮演不良少年的潜力
17 岁,游戏战绩巅峰,1,17 岁时与一名 30 岁女性配合在 24 小时内完成 9 局游戏
17 岁,频繁线下互动,1,一周内与该女性见面四次并共同进行约 30 局游戏
17 岁,拒绝金钱馈赠,1,拒绝该女性给予的 6000 元营养费并表达对其款待的感激
十六七岁,对肉体的痴迷,1,对女性身体的触感、气味及解剖结构产生强烈好奇与迷恋
十七岁起,模特生涯,1,作者从十七岁开始从事模特工作并接触 C 圈
小学或初中,体能碾压,1,跑完 1000 米后仍能轻松跟随女生再跑 800 米
近期,阁楼独立居住,1,被安排至刚装修好的阁楼，拥有客厅、主卧、游戏间等完整功能，可独立生活一周
夏季,庭院烧烤派对,1,在 500 平米的院子里举办烧烤派对
初中至高中,母亲强制发型打理,1,母亲因审美偏好每周强制修剪、梳理并护理头发
小学五年级至初一,早期亲密接触,1,学妹在小学五年级时便主动坐在我腿上聊天并引导肢体接触
初一,性意识觉醒前的压抑,1,作为腼腆的初一男生，对学妹的亲密举动感到不知所措并压抑自己的兴趣
16 岁,心态转变与关系突破,1,16 岁时想通并主动与 14 岁的学妹发生性关系，从此关系彻底升温
初中至高中,寻找隐蔽场所,1,因无法开房，频繁利用商场厕所、KTV 卫生间、公园小树林等公共场所进行性行为
高二,与年长 coser 交往,1,与比自己大三岁的女大学生在四角关系曝光后开始交往
19 岁,陪醉酒前老板,1,背着喝醉撒娇的前老板在外滩奔跑并满足其各种胡闹要求
高二,班长恋情,1,与同班身材娇小的班长女友交往，常被要求展示体力如举高高
小时候,被助理接送,1,小时候一直由父亲的助理负责接送
初中至高中,情感关系,1,每周仅有一天能与女友深入交流，其余时间处于极度渴望的压抑状态
十年前至二十年前,分享感动,1,曾与朋友共同观看动画并分享强烈的情感体验
高一结束那年暑假,集训期间的情侣互动,1,女友在集合训练休息时邀请作者陪她去漫展并买泳装
高一结束那年暑假,漫展前的约定,1,作者与女友约定周六在楼下见面并互相指定对方的着装要求
高一结束那年暑假,操场黄昏的温存,1,作者在夕阳下的操场跑道边与女友打闹拥抱，感叹青春
小学四年级,被误锁壁橱,1,因六年级姐姐误判家人归家时间，被慌乱锁入壁橱险些窒息
成年后,恋爱模式延续,1,沿用当年姐姐教的方法与女高中生交往
高二,身体发育异常,1,身高达到 192 厘米且体能远超同龄人
小学初中,被迫体育训练,1,因加入区田径队而变成讨厌的体育生
十六岁,误入模特行业,1,陪朋友海选时意外被选中并兼职四年
大学毕业后,主业难以为继,1,冷门设计工作无法糊口，回归模特并去工地搬砖
二十三岁,富婆助理生涯,1,担任总经理秘书，负责订票、整理、扛人及修东西等杂务
辞职初期,低价全能服务,1,以 100 元为单价提供读书、逛街搬运、Cosplay 陪练等奇怪兼职
二十六岁前,靠身体谋生,1,长期依赖身高和体能从事各类工作
二十八岁,体能保持巅峰,1,与高中田径队女生比赛 1000 米仍轻松获胜
高二,结识 Coser 姐姐,1,在漫展偶遇一位大二 Coser 并加入其社团排练
高二,圣诞操场惊现,1,Coser 姐姐穿男装捧花在校操场公开寻找并拥抱作者
高二,全校盘问风波,1,因圣诞事件遭到校长、老师及同学的全方位盘问
高二,校门口重逢,1,放学后在校门口再次遇到 Coser 姐姐并与其对话
19 岁至 24 岁,被催相亲,1,父亲持续多年试图将合伙人女儿介绍给作者
高中时期,青梅竹马分离,1,作者与发小因对方出国而中断联系
24 岁,相亲聚会,1,作者与发小在萨莉亚见面并彻夜畅聊过往恋情
24 岁,被调侃穷困,1,发小在见面时嘲笑作者从高中至今一直贫穷
24 岁,深夜狂欢,1,作者与发小从萨莉亚一路换场至海底捞并醉酒
24 岁,相亲失败,1,作者与发小因感情太好不适合结婚而结束相亲
十年前,父亲的人生叮嘱,1,父亲告诫作者不要创业开店，安稳生活即可
二十岁之前,好斗性格养成期,1,极度喜欢与人吵架，即使没理也要羞辱对方
二十岁之前,恋爱中的冲突制造者,1,女友需时刻拉住我袖子，生怕我因小事与人发生冲突
二十岁之前,无意义的纠缠,1,曾花费整天时间与人胡搅蛮缠，以对方崩溃为乐
二十岁以后,处世观念转变,1,明白若无需赔偿便不应理论，避免将小事闹大
二十年前,公司旧址生活,1,在武康大厦对面木质结构小洋楼里工作并午睡
二十年前,午后穿越感,1,在初夏午后小睡醒来时产生穿越到 1945 年的孤独感
二十年前,食堂用餐体验,1,在二楼改造的玻璃暖棚花园食堂里温暖用餐
高一,漫展合影排斥,1,与女友同去漫展时导致无人找女友合影
小时候,审美偏好,1,认为真实系机器人优于超级系机器人
十六岁,青春遗憾,1,作者因未在十六岁夏天与女友经历理想中的海滩恋爱，导致成年后深夜常陷入对青春一无所有的胡思乱想。
中学,反抗权威,1,因教导主任是姑妈而带头反抗成为反贼头子
高中至今,主动财务披露,1,为避免成为感情骗子而向女生提前说明自己没钱
初中时期,担任司机期间,1,作者为一名初中女生担任司机，在放学路上与其进行长时间聊天
初中时期,接受人生建议,1,作者被该初中女生劝诫不要过度干涉朋友的人生选择
不明时期,闲聊荒诞创意,1,作者与女生讨论将榴莲、生洋葱混合做成网红产品的荒谬想法
2010 年左右,商业构想玩笑,1,作者曾开玩笑设想若出现极端女权环境，可开发恋爱游戏让男性付费
2015 年后,行业观察,1,作者观察到男女对立导致男性消费从家庭责任中解放并转向游戏市场
22 岁之前,兼职助理经历,1,给富婆姐姐当助理和跑腿，随其出席各类社交场合
22 岁之前,定期上门服务,1,每周去老板家中帮忙修理电脑
22 岁之前,被迫展示厨艺,1,被要求做饭并得到虚假夸赞
22 岁之前,醉酒护送任务,1,每晚将喝醉的老板扛回家并安顿
22 岁之前,职场默契瞬间,1,与秃头老板的秘书在会议室外抽烟相视一笑
成年后,身高策略,1,裸高 194 厘米但习惯对外宣称 192 厘米以维持社交优势
日常,街头显眼,1,常被路人指出在马路上过于显眼，甚至被调侃走路时揉女生屁股会引人侧目
广州漫展,装甲巡游,1,身穿斯巴达战士装甲步行至地铁站接人时引发大量围观惊叹与合影请求
漫展经历,公主抱服务,1,在漫展中频繁被女游客要求公主抱，或被男游客要求抱起搭档拍照
广州成都,高频告白,1,在广州和成都的漫展上遭遇大量直白的恋爱告白与搭讪
漫展偶遇,刻晴事件,1,被一位扮演刻晴的 Coser 多次搭讪并试图牵手同行，引发尴尬误会
日常社交,温和拒斥,1,凭借温和开朗的性格，通过礼貌沟通轻松化解路人的推销或骚扰
职业经历,伴游服务,1,因身高近两米且穿正装的形象，承接伴游工作并受金主青睐
